"ID","REVNR","ac_reg","ac_type","main_type","SEQ","AUFNR","DESCRIPTION","TASK_CODE","ZONE_AREA","ZONE_AREA_NEW","PHASE","SKILL","SKILL_ACTIVE","PMHRS","ACTMHRS","DAY","TRACK_STATUS","TRACK_STATUS_ID","TRACK_STATUS_SHOP","TRACK_STATUS_SHOP_ID","STATUS","SYSTEM_STATUS","MHRSCONF","MATCONS","DATE_DONE","REVIEW_POSITION","REVIEW_POSITION_ID","LONGSYSSTAT","REMARK","SHOP_REMARK","DATE_DONE_PW","DFPDATE","DFPDATENR","DFPDATENS","DFPSTATUS","DFPFINDING_CTG","DFPFINDING_RMK","MRM_STATUS","QTYREQ","QTYCON","CREATED_AT","UPDATED_AT","CUST_RMK","CUST_REF","ORDERFLAG"
"494093","00160456","PK-AZE","320-200","PK-AZE A320 IAA C04-CHECK JAN 2022","92.1","804257042","[RTN] 274451-04-1: DETAILED INSPECTION OF THS ACTUATOR BALL SCREW NUT BODY AND SCREW AND CLAW STOPS","DVI","APU & Empennage Area",,"Inspection & Check","AP","AP","0.3","0.3",,"DONE","1",,,"DONE","DONE","n","n","17/1/2022","Ordner","6","TECO CNF MACM MEBS PRC SETC",,,"19/1/2022",,"19/1/2022 09:31:29.647",,"ORDNER",,,,"40.1","0",,"23/3/2022 08:16:10.107",,,
"525335","00162981","PK-AZG","320-200","PK-AZG A320 IAA C04-CHECK MARCH 2022","1.1","804321213","[RTN] 200002-01-1-AXI1: (LH) HIRF/LIGHTNING PROTECTION-THS T/E - GENERAL VISUALINSPECTION OFELEMENTS","GVI","APU & Empennage Area",,"Inspection & Check","EA","EA","0.5","1.8",,"DONE","1",,,"DONE","DONE","n","n","17/3/2022","Ordner","6","TECO CNF MACM MEBS PRC SETC",,,"29/3/2022",,"29/3/2022 08:49:07.907",,"ORDNER",,,,"21.1","0",,"20/5/2022 13:45:32.83",,,
"525397","00162981","PK-AZG","320-200","PK-AZG A320 IAA C04-CHECK MARCH 2022","63.1","804321475","[RTN] 262100-03-1-AXI1: (LH ENG) CHECK FIRING CIRCUIT CONTINUITY","OPC","Engines & Pylons Area",,"OPC & FUC","EA","EA","0.6","1.532",,"DONE","1",,,"DONE","DONE","n","n","14/3/2022","Ordner","6","REL PCNF MEBS NMAT PRC",,,"16/3/2022",,"16/3/2022 09:36:19.48",,"ORDNER",,,,,,,"20/5/2022 13:45:58.203",,,
"525412","00162981","PK-AZG","320-200","PK-AZG A320 IAA C04-CHECK MARCH 2022","78.1","804321490","[RTN] 272100-11-1: DETAILED INSPECTION OF RUDDER SERVOCONTROL ACTUATING SPRING RODS AND RUDDER SERVOCONTROLFEEDBACK ROD ATTACHMENTS","DVI","APU & Empennage Area",,"Inspection & Check","AP","AP","1","1.004",,"DONE","1",,,"DONE","DONE","n","n","14/3/2022","Ordner","6","TECO CNF MACM MEBS PRC SETC",,,"17/3/2022","17/3/2022 08:54:48.29","17/3/2022 09:05:55.433",,"ORDNER","STAMP,SIGN",,,,,,"20/5/2022 13:46:04.377",,,
"525501","00162981","PK-AZG","320-200","PK-AZG A320 IAA C04-CHECK MARCH 2022","167.1","804321579","[RTN] 361148-01-1-AXI1: (LH WING) PERFORM LEAK CHECK ON BLEED AIR DUCTING IN WING AREA BETWEEN BLEED AIRPRECOOLER, WING ANTI ICE VALVE AND WING/FUSELAGE CONNE","FNC","Wing & Flight Control Area",,"OPC & FUC","AP","AP","1.4","0",,"OPEN",,,,"OPEN","OPEN","y","n",,,,"REL MEBS NMAT PRC",,,,,,,,,,,,,,"20/5/2022 13:46:32.063",,,
"525523","00162981","PK-AZG","320-200","PK-AZG A320 IAA C04-CHECK MARCH 2022","189.1","804321601","[RTN] 521000-04-1-AXI1: (FWD LH) DETAILED INSPECTION OF PASSENGER/CREW DOOR FORINTEGRITY AND GOODADJUSTMENT OF MECHANISMS (INCLUDING GIRT BAR)","DVI","Cabin Area",,"Inspection & Check","AP","AP","0.6","0",,"PROGRESS","10",,,"PROGRESS","OPEN","y","n",,,,"REL MEBS NMAT PRC",,,,,,,,,,,,,,"20/5/2022 13:46:43.477",,,
"525536","00162981","PK-AZG","320-200","PK-AZG A320 IAA C04-CHECK MARCH 2022","202.1","804321614","[RTN] 521000-07-1-AXI2: (AFT LH) CHECK OF DOOR STOPS ADJUSTMENT","FNC","Cabin Area",,"OPC & FUC","AP","AP","0.6","0.6",,"DONE","1",,,"DONE","DONE","n","n","15/3/2022","Ordner","6","REL PCNF MEBS NMAT PRC",,,"22/3/2022",,"22/3/2022 09:15:41.837",,"ORDNER",,,,,,,"20/5/2022 13:46:47.293",,,
"525559","00162981","PK-AZG","320-200","PK-AZG A320 IAA C04-CHECK MARCH 2022","225.1","804321637","[RTN] 523000-03-1-AXI2: (AFT) LUBRICATION OF EXTERIOR CARGO DOOR HANDLE","LUB","Cargo Area",,"Lubrication","AP","AP","0.3","0.3",,"DONE","1",,,"DONE","DONE","n","n","19/3/2022","Scanned","15","TECO CNF MACM MEBS PRC SETC",,,"24/3/2022",,"23/3/2022 10:34:17.547",,"SCANNED",,,,"40.2","0",,"20/5/2022 13:46:55.707",,,
"525568","00162981","PK-AZG","320-200","PK-AZG A320 IAA C04-CHECK MARCH 2022","234.1","804321646","[RTN] 531900-03-1: OPERATIONAL CHECK OF PISTON TYPE DRAIN VALVES IN LOWER FUSELAGE SHELL FROM OUTSIDE","OPC","Fuselage Area",,"OPC & FUC","AP","AP","0.9","0.9",,"DONE","1",,,"DONE","DONE","n","n","17/3/2022","Ordner","6","REL MEBS NMAT PRC",,,"18/3/2022",,"18/3/2022 09:28:15.79",,"ORDNER",,,,,,,"20/5/2022 13:46:58.207",,,
"525585","00162981","PK-AZG","320-200","PK-AZG A320 IAA C04-CHECK MARCH 2022","251.1","804321663","[RTN] 545000-06-1-AXI1: (LH ENG) DETAILED INSPECTION OF THE CAF 4 SEALANT IN PYLON CANTILEVER ZONE A","DVI","Engines & Pylons Area",,"Inspection & Check","AP","AP","0.7","0.7",,"DONE","1",,,"DONE","OPEN","n","y","14/3/2022","Ordner","6","REL CNF MACM MEBS PRC",,,"16/3/2022",,"16/3/2022 09:36:19.48",,"ORDNER",,,,"0.1","0",,"20/5/2022 13:47:03.82",,,
"525627","00162981","PK-AZG","320-200","PK-AZG A320 IAA C04-CHECK MARCH 2022","293.1","804321705","[RTN] 783100-C8-1-AXI1: (LH ENG) GENERAL VISUAL INSPECTION OF ACTUATOR ROD END ATTACHMENTS (BLOCKERDOORS DEPLOYED)","GVI","Engines & Pylons Area",,"Inspection & Check","AP","AP","0.6","0.6",,"DONE","1",,,"DONE","DONE","n","n","18/3/2022","Ordner","6","REL MEBS NMAT PRC",,,"8/4/2022","6/4/2022 10:38:32.24","8/4/2022 10:28:12.543",,"ORDNER","STAMP","Need review TQ",,,,,"20/5/2022 13:47:17.197",,,
"525641","00162981","PK-AZG","320-200","PK-AZG A320 IAA C04-CHECK MARCH 2022","307.1","804321719","[RTN] ZL-411-01-3-AXI1: (LH ENG) GENERAL VISUAL INSPECTION OF UPPER FORWARD PYLON (EWIS)","GVI","Engines & Pylons Area",,"Inspection & Check","AP","AP","0.3","0.297",,"DONE","1",,,"DONE","DONE","n","n","14/3/2022","Ordner","6","TECO CNF MACM MEBS PRC SETC",,,"16/3/2022",,"16/3/2022 09:36:44.627",,"ORDNER",,,,"0.2","0",,"20/5/2022 13:47:21.19",,,
"525643","00162981","PK-AZG","320-200","PK-AZG A320 IAA C04-CHECK MARCH 2022","309.1","804321721","[RTN] ZL-415-01-1-AXI1: (LH ENG) GENERAL VISUAL INSPECTION OF LOWER PYLON (EWIS)","GVI","Engines & Pylons Area",,"Inspection & Check","AP","AP","0.6","0.6",,"DONE","1",,,"DONE","DONE","n","n","22/3/2022","Scanned","15","REL MEBS NMAT PRC",,,"24/3/2022",,"24/3/2022 10:46:11.917",,"SCANNED",,,,,,,"20/5/2022 13:47:21.753",,,
"525656","00162981","PK-AZG","320-200","PK-AZG A320 IAA C04-CHECK MARCH 2022","322.1","804321734","[RTN] ZL-500-03-1-AXI2: (RH WING) GENERAL VISUAL INSPECTION OF WING UPPER SURFACE INCLUDING SLATS, FLAPSAND SPOILERS (EWIS)","GVI","Wing & Flight Control Area",,"Inspection & Check","AP","AP","0.9","2.201",,"DONE","1",,,"DONE","DONE","n","n","21/3/2022","Scanned","15","REL PCNF MEBS NMAT PRC",,,"24/3/2022",,"23/3/2022 10:35:27.017",,"SCANNED",,,,,,,"20/5/2022 13:47:24.74",,,
"525663","00162981","PK-AZG","320-200","PK-AZG A320 IAA C04-CHECK MARCH 2022","329.1","804321741","[RTN] ZL-572-01-2: (LH WING) GENERAL VISUAL INSPECTION OF SHROUD BOX (EWIS)","GVI","Wing & Flight Control Area",,"Inspection & Check","AP","AP","0.3","0.3",,"DONE","1",,,"DONE","DONE","n","n","18/3/2022","Scanned","15","REL MEBS NMAT PRC",,,"24/3/2022",,"23/3/2022 10:34:17.547",,"SCANNED",,,,,,,"20/5/2022 13:47:26.623",,,
"525884","00162981","PK-AZG","320-200","PK-AZG A320 IAA C04-CHECK MARCH 2022","349.1","804322216","[NRTN] 361143-01-1-AXI2: REMOVE THE THERMOSTAT-FILTER OF THE RH ENGINE FAN AIR VALVE-CONTROL FOR CLEANING","RST","Engines & Pylons Area",,"Removal","AP","AP","1.1","0",,"DONE","1",,,"DONE","OPEN","y","y","20/3/2022","Ordner","6","REL MEBS MSPT PRC",,,"10/4/2022",,"10/4/2022 09:18:51.25",,"ORDNER",,,"COMPLETE","2.2","0",,"20/5/2022 13:47:32.2",,,
"509004","00161273","PK-AZN","320-200","PK-AZN A320 IAA C04-CHECK FEB 2022","9.1","804281568","[RTN] 212600-03-1 : OPERATIONAL CHECK OF","OPC","Cockpit Area",,"OPC & FUC","EA","EA","0.2","0.2",,"DONE","1",,,"DONE","DONE","n","n","7/2/2022","Ordner","6","TECO CNF CSER MEBS NMAT PRC SETC",,,"8/2/2022",,"8/2/2022 12:32:09.653",,"ORDNER",,,,,,,"25/4/2022 14:17:28.997",,,
"509022","00161273","PK-AZN","320-200","PK-AZN A320 IAA C04-CHECK FEB 2022","27.1","804281586","[RTN] 215800-02-1 : REMOVE CSAS HEAT EXCHANGER FOR IN SHOP CLEANING","RST","Fuselage Area",,"Removal","AP","AP","4.6","4.6",,"DONE","1",,,"DONE","DONE","n","n","26/2/2022","Ordner","6","REL CNF GMPS MEBS MSPT PRC",,,"2/3/2022",,"1/3/2022 09:13:35.687",,"ORDNER",,,"COMPLETE","3","0",,"25/4/2022 14:17:36.467",,,
"509031","00161273","PK-AZN","320-200","PK-AZN A320 IAA C04-CHECK FEB 2022","36.1","804281595","[RTN] 240000-05-1-AXI2 : [RH WING] APPLY TEMPORARY PROTECTION TO END FITTINGS OFELECTRICAL CONDUITS INWING OUTBOARD LEADING EDGE","TPS","Wing & Flight Control Area",,"Lubrication","EA","EA","1.2","1.2",,"DONE","1",,,"DONE","DONE","n","n","11/2/2022","Scanned","15","REL CNF CSER MACM MEBS PRC",,,"15/2/2022",,"15/2/2022 09:43:12.413",,"SCANNED",,,,"0.2","0",,"25/4/2022 14:17:39.663",,,
"509116","00161273","PK-AZN","320-200","PK-AZN A320 IAA C04-CHECK FEB 2022","121.1","804281680","[RTN] 291000-09-1 : [LH] OPERATIONAL","OPC","Cockpit Area",,"OPC & FUC","AP","AP","0.2","0.2",,"DONE","1",,,"DONE","DONE","n","n","8/2/2022","Ordner","6","TECO CNF CSER MEBS NMAT PRC SETC",,,"17/2/2022",,"16/2/2022 11:21:29.843",,"ORDNER",,,,,,,"25/4/2022 14:18:07.383",,,
"509196","00161273","PK-AZN","320-200","PK-AZN A320 IAA C04-CHECK FEB 2022","201.1","804281760","[RTN] 521000-AXI-1 : CLEANING OF LEFT HAND FWD PAX/ CREW DOORS GUST-LOCK CONTROL-MECHANISM","CLN","Cabin Area",,"Cleaning","CBN","CBN","1.4","1.4",,"DONE","1",,,"DONE","DONE","n","n","8/2/2022","Ordner","6","REL CNF CSER MACM MEBS PRC",,,"12/2/2022",,"12/2/2022 14:10:59.47",,"ORDNER",,,,"0.1","0",,"25/4/2022 14:18:32.157",,,
"520687","00162008","PK-AXV","320-200","PK-AXV A320 IAA C05-CHECK MARCH 2022","58.1","804309125","[RTN] 275100-02-1: OPERATIONAL CHECK OF FLAP INTERCONNECTING STRUT AND FLAP DISCONNECT PROXIMITY SENSORS","OPC","Cockpit Area",,"OPC & FUC","AP","AP","0.3","53.183",,"DONE","1",,,"DONE","OPEN","n","y","3/3/2022","Ordner","6","REL CNF CSER MACM MEBS PRC",,,"17/3/2022","16/3/2022 10:26:47.817","17/3/2022 09:48:19.587",,"ORDNER","RE-SCAN,MEASUREMENT VALUE","Revisi line 3","COMPLETE","1.2","0",,"15/5/2022 00:52:16.363",,,
"520682","00162008","PK-AXV","320-200","PK-AXV A320 IAA C05-CHECK MARCH 2022","63.1","804309130","[RTN] 275451-01-1: REPLENISH PCU GEARBOX TO CONFIRM FLUID LEVEL","SVC","Fuselage Area",,"Removal","AP","AP","0.3","0.3",,"DONE","1",,,"DONE","OPEN","n","y","10/3/2022","Ordner","6","REL CNF GMPS MACM MEBS PRC",,,"16/3/2022",,"15/3/2022 15:50:27.473",,"ORDNER",,,"COMPLETE","3","2",,"15/5/2022 00:52:17.817",,,
"520666","00162008","PK-AXV","320-200","PK-AXV A320 IAA C05-CHECK MARCH 2022","79.1","804309146","[RTN] 291000-06-1: FUNCTIONAL CHECK OF PTU YELLOW TO GREEN","FNC","Cockpit Area",,"OPC & FUC","AP","AP","0.3","0.3",,"DONE","1",,,"DONE","OPEN","n","n","5/3/2022","Ordner","6","REL CNF MEBS NMAT PRC",,,"7/3/2022",,,,"ORDNER",,,,,,,"15/5/2022 00:52:21.837",,,
"520644","00162008","PK-AXV","320-200","PK-AXV A320 IAA C05-CHECK MARCH 2022","91.1","804309158","[RTN] 321113-04-1-AXI2: (RH) CHECK OF MLG SHOCK ABSORBER CHARGE PRESSURE","FNC","Landing Gears Area",,"OPC & FUC","AP","AP","1.3","1.417",,"DONE","1",,,"DONE","OPEN","n","y","11/3/2022","Ordner","6","REL CNF MACM MEBS PRC",,,"21/3/2022",,"21/3/2022 10:09:19.713",,"ORDNER",,,,"1","0",,"15/5/2022 00:52:24.937",,,
"520731","00162008","PK-AXV","320-200","PK-AXV A320 IAA C05-CHECK MARCH 2022","117.1","804309184","[RTN] 383100-05-1: DETAILED INSPECTION OF CLEANLINESS INSIDE WASTE TANK","DVI","Cabin Area",,"Inspection & Check","CBN","CBN","0.8","8.117",,"DONE","1",,,"DONE","OPEN","n","y","24/3/2022","Ordner","6","REL CNF CSER MEBS MSPT PRC",,,"31/3/2022",,"31/3/2022 13:57:00.17",,"ORDNER",,,"COMPLETE","17.2","0",,"15/5/2022 00:52:31.93",,,
"520750","00162008","PK-AXV","320-200","PK-AXV A320 IAA C05-CHECK MARCH 2022","136.1","804309203","[RTN] 521000-AXI-1: (FWD LH) CLEANING OF LEFT HAND FWD PAX/ CREW DOORS GUST-LOCKCONTROL-MECHANISM","CLN","Cabin Area",,"Cleaning","CBN","CBN","1.5","1.5",,"DONE","1",,,"DONE","OPEN","n","y","6/3/2022","Ordner","6","REL CNF MACM MEBS PRC",,,"9/3/2022",,"9/3/2022 09:25:34.27",,"ORDNER",,,,"0.1","0",,"15/5/2022 00:52:37.17",,,
"520775","00162008","PK-AXV","320-200","PK-AXV A320 IAA C05-CHECK MARCH 2022","161.1","804309228","[RTN] 531114-02-1 AXI: GENERAL VISUAL INSPECTION OF FUSELAGE SKIN ABOVE WINDSHIELD BETWEEN FR 4 AND FR 12,EXTERNAL SURFACE, LH/RH.","GVI","Fuselage Area",,"Inspection & Check","AP","AP","0.8","0.8",,"DONE","1",,,"DONE","OPEN","n","y","4/3/2022","Ordner","6","REL CNF MACM MEBS PRC",,,"11/3/2022",,"11/3/2022 09:50:52.453",,"ORDNER",,,,"0.1","0",,"15/5/2022 00:52:44.267",,,
"520812","00162008","PK-AXV","320-200","PK-AXV A320 IAA C05-CHECK MARCH 2022","198.1","804309265","[RTN] 712211-05-1-AXI2: (RH ENG) SPECIAL DETAILED INSPECTION (TC) OF AFT ENGINEMOUNT PYLON BOLTS","SDI","Engines & Pylons Area",,"Inspection & Check","AP","AP","1.5","1.5",,"DONE","1",,,"DONE","OPEN","n","y","11/3/2022","Ordner","6","REL CNF MACM MEBS PRC",,,"17/3/2022",,"17/3/2022 09:22:05.497",,"ORDNER",,,,"1","0",,"15/5/2022 00:52:54.203",,,
"520824","00162008","PK-AXV","320-200","PK-AXV A320 IAA C05-CHECK MARCH 2022","210.1","804309277","[RTN] 783004-02-1-AXI2: (RH ENG) DETAILED INSPECTION OF THRUST REVERSER FORWARDFRAME AT ACTUATORATTACHMENT","DVI","Engines & Pylons Area",,"Inspection & Check","AP","AP","1.3","1.3",,"DONE","1",,,"DONE","OPEN","n","y","8/3/2022","Ordner","6","REL CNF GMPS MEBS MSPT PRC",,,"17/3/2022",,"17/3/2022 09:48:19.587",,"ORDNER",,,"COMPLETE","41","0",,"15/5/2022 00:52:57.687",,,
"520865","00162008","PK-AXV","320-200","PK-AXV A320 IAA C05-CHECK MARCH 2022","251.1","804309318","[NRTN] 521000-11-1-AXI2: (AFT LH) OPERATIONAL CHECK OF STRIKER MECHANISM","OPC","Cabin Area",,"OPC & FUC","AP","AP","0.4","0.4",,"DONE","1",,,"DONE","OPEN","n","n","6/3/2022","Scanned","15","REL CNF MEBS NMAT PRC",,,"18/3/2022",,"18/3/2022 09:29:13.43",,"SCANNED",,,,,,,"15/5/2022 00:53:08.467",,,
"551818","00101515","RP-C3250",,"RP-C3250 A320 CEBU SR CHECK","9.1","802965495","1561072: ADD - ARMREST AT PAXSEAT 1C TO","CHK","Cabin Area",,"Inspection & Check","CBN,NA","CBN","1.1","1.1",,"OPEN",,,,"DONE","DONE","n","n","24/10/2020",,,,,,,,,,,,,,,,,"7/4/2022 14:30:47.24",,,
"436651","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","421.1","802746598","ZL-197-01-1 : GENERAL VISUAL INSPECTIONOF REAR FAIRING (EWIS)","GVI","Fuselage Area",,"Inspection & Check","AP,NA","AP","1.2","1.2",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:29.11",,,
"519294","00161689","PK-AZF","320-200","PK-AZF A320 IAA C04-CHECK FEB 2022","134.1","804304637","[RTN] 313300-03-1: OPERATIONAL CHECK OFULB","OPC","APU & Empennage Area",,"OPC & FUC","EA","EA","0.3","0",,"DONE","1",,,"DONE","OPEN","y","n","3/3/2022","Ordner","6","REL MEBS NMAT PRC","BOX SPV 5 MAR 22",,"22/3/2022",,"22/3/2022 09:28:15.65",,"ORDNER",,,,,,,"20/5/2022 13:57:38.057",,,
"519314","00161689","PK-AZF","320-200","PK-AZF A320 IAA C04-CHECK FEB 2022","154.1","804304657","[RTN] 335100-06-1: CHECK OF DOOR SWITCHPOWER SUPPLIED BY EMERGENCY LIGHTSSYSTEM AND CHECK DOOR SWITCHOPERATION TO ACTIVATE THE EXTERIOR LIGHTS","OPC","Cabin Area",,"OPC & FUC","EA","EA","1","0",,"OPEN",,,,"OPEN","OPEN","y","n",,,,"REL MEBS NMAT PRC","PLANBOARD CABIN 16 MAR",,,,,,,,,,,,,"20/5/2022 13:57:41.84",,,
"436689","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","459.1","802746636","ZL-540-01-1-RH : GENERAL VISUALINSPECTION OF RIGHT WING FUEL TANK (EWIS)","GVI","Wing & Flight Control Area",,"Inspection & Check","AP,NA","AP","1.6","0.8",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:30.817",,,
"436691","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","461.1","802746638","ZL-575-01-1-RH : GENERAL VISUALINSPECTION OF RH OUTBOARD FIXED TRAILING EDGE STRUCTURE FROM RIB 9 TORIB 27 (EWIS)","GVI","Wing & Flight Control Area",,"Inspection & Check","AP,NA","AP","0.6","0.6",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:30.903",,,
"436723","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","493.1","802759159","ENGINEERING ORDER 2380 R0 - RH : RHELEVATOR SERVOCONTROL INSTALLATION ANDADJUSTMENT (NEUTRAL SETTING)","FNC","APU & Empennage Area",,"OPC & FUC","AP","AP","16","16",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CNF GMPS MACM MEBS PRC",,,,,,,,,,,,,,"11/10/2021 08:56:32.3",,,
"519366","00161689","PK-AZF","320-200","PK-AZF A320 IAA C04-CHECK FEB 2022","206.1","804304709","[RTN] 521000-14-1-AXI1: (FWD LH)LUBRICATION OF HINGE ARM SUPPORT FITTING BEARINGS","LUB","Cabin Area",,"Lubrication","AP","AP","0.6","0",,"DONE","1",,,"DONE","OPEN","y","y","7/3/2022","Ordner","6","REL MACM MEBS PRC","TQ BOX 8 MAR 22",,"9/3/2022",,"9/3/2022 10:15:35.577",,"ORDNER",,,,"0.2","0",,"20/5/2022 13:57:50",,,
"436577","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","347.1","802746524","572607-01-1-RH : DETAILED INSPECTION OFRIGHT OUTER WING, FLAP TRACK BEAMS2,3,4 FORWARD SPIGOT PINS, BOLTS ANDFITTINGS.","DVI","Wing & Flight Control Area",,"Inspection & Check","AP,NA","AP","0.6","0.6",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CNF GMPS MACM MEBS PRC",,,,,,,,,,,,,,"11/10/2021 08:56:25.8",,,
"436605","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","375.1","802746552","712112-02-1-RH : SPECIAL DETAILEDINSPECTION (ENDOSCOPE) OF RH FORWARD ENGINE MOUNT LINK LUGS","SDI","Engines & Pylons Area",,"Inspection & Check","AP,NA","AP","1","1",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:27.073",,,
"472191","00158588","PK-AXT","320-200","PK-AXT A320 AIR ASIA C07-CHECK NOV 2021","360.1","804211760","[ADD] ROBBING ESCAPE SLIDE AFT RH FOR PK-AZM","RAR","Cabin Area",,"Removal","CBN","CBN","6.5","6.5",,"DONE","1",,,"DONE","OPEN","n","n","30/12/2021","Ordner","6","REL CNF MEBS NMAT PRC",,,"7/1/2022",,"7/1/2022 09:40:35.32",,"ORDNER",,,,,,,"8/3/2022 11:22:18.107",,,
"436717","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","487.1","802759153","ENGINEERING ORDER 505 R1 - LH :LUBRICATION OF THE 2.5 BLEED MECANISM WITHTHE TRI-FLOW - LH ENGINE","LUB","Engines & Pylons Area",,"Lubrication","AP,NA","AP","2","2",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CNF GMPS MACM MEBS PRC",,,,,,,,,,,,,,"11/10/2021 08:56:32.037",,,
"494164","00160456","PK-AZE","320-200","PK-AZE A320 IAA C04-CHECK JAN 2022","163.1","804257113","[RTN] 342200-05-1: LOW RANGE LEAK TEST OF STANDBY PNEUMATIC CIRCUITS","FNC","Fuselage Area",,"OPC & FUC","EA","EA","0.7","0.7",,"DONE","1",,,"DONE","DONE","n","n","17/1/2022","Ordner","6","TECO CNF MEBS NMAT PRC SETC",,,"18/1/2022",,"18/1/2022 13:35:46.97",,"ORDNER",,,,,,,"23/3/2022 08:16:19",,,
"494195","00160456","PK-AZE","320-200","PK-AZE A320 IAA C04-CHECK JAN 2022","194.1","804257144","[RTN] 521000-03-1-AXI3: (FWD RH) DETAILED INSPECTION OF DOOR SEALS","DVI","Cabin Area",,"Inspection & Check","AP","AP","0.3","0.3",,"DONE","1",,,"DONE","DONE","n","n","11/1/2022","Ordner","6","TECO CNF MEBS NMAT PRC SETC","send to bangka",,"12/1/2022",,"12/1/2022 14:59:19.537",,"ORDNER",,,,,,,"23/3/2022 08:16:22.587",,,
"494203","00160456","PK-AZE","320-200","PK-AZE A320 IAA C04-CHECK JAN 2022","202.1","804257152","[RTN] 521000-05-1-AXI3: (FWD RH) FUNCTIONAL CHECK OF LOCKING MECHANISM","FNC","Cabin Area",,"OPC & FUC","AP","AP","0.6","0.6",,"DONE","1",,,"DONE","DONE","n","n","11/1/2022","Ordner","6","TECO CNF MEBS NMAT PRC SETC","send to bangka",,"14/1/2022",,"14/1/2022 09:14:24.037",,"ORDNER",,,,,,,"23/3/2022 08:16:23.547",,,
"519260","00161689","PK-AZF","320-200","PK-AZF A320 IAA C04-CHECK FEB 2022","100.1","804304603","[RTN] 276400-02-1-AXI1: (LH WING) CHECKSPOILER SERVOCONTROL BEARING AND HINGE BEARINGS FOR EXCESSIVE PLAY ANDCONDITION","FNC","Wing & Flight Control Area",,"OPC & FUC","AP","AP","4","0",,"DONE","1",,,"DONE","OPEN","y","n","3/3/2022","Ordner","6","REL MEBS NMAT PRC","BOX TQ 14 MAR 2022",,"21/3/2022",,"21/3/2022 10:13:00.103",,"ORDNER",,,,,,,"20/5/2022 13:56:06.253",,,
"519303","00161689","PK-AZF","320-200","PK-AZF A320 IAA C04-CHECK FEB 2022","143.1","804304646","[RTN] 323100-05-1: DETAILED INSPECTIONOF NOSE GEAR DOOR OPERATING MECHANISM","DVI","Landing Gears Area",,"Inspection & Check","AP","AP","0.5","0",,"DONE","1",,,"DONE","OPEN","y","n","3/3/2022","Ordner","6","REL MEBS NMAT PRC","BOX TQ 4 MAR 22",,"6/3/2022",,"4/3/2022 15:40:41.743",,"ORDNER",,,,,,,"20/5/2022 13:57:40.41",,,
"494149","00160456","PK-AZE","320-200","PK-AZE A320 IAA C04-CHECK JAN 2022","148.1","804257098","[RTN] 323100-05-1: DETAILED INSPECTION OF NOSE GEAR DOOR OPERATING MECHANISM","DVI","Landing Gears Area",,"Inspection & Check","AP","AP","0.5","0.5",,"DONE","1",,,"DONE","DONE","n","n","18/1/2022","Ordner","6","TECO CNF MEBS NMAT PRC SETC",,,"24/1/2022",,"24/1/2022 14:01:52.057",,"ORDNER",,,,,,,"23/3/2022 08:16:17.29",,,
"494183","00160456","PK-AZE","320-200","PK-AZE A320 IAA C04-CHECK JAN 2022","182.1","804257132","[RTN] 384241-01-1: DETAILED INSPECTION OF COMPRESSOR INLET FILTER.","DVI","Fuselage Area",,"Inspection & Check","CBN","CBN","0.2","0.2",,"DONE","1",,,"DONE","DONE","n","n","13/1/2022","Ordner","6","TECO CNF MEBS NMAT PRC SETC","send to bangka",,"17/1/2022",,"17/1/2022 10:01:36.25",,"ORDNER",,,,,,,"23/3/2022 08:16:21.183",,,
